config.branches,config.chunk_size,config.compressor,config.compressor_config.mode,config.compressor_config.smoothness,config.compressor_config.tolerance,config.decomp_file,config.input_file,config.iterations,config.normalize,config.results_file,config.tree,results.abs_error_avg,results.abs_error_max,results.compressed_size_bytes,results.compression_ratio,results.compression_throughput_mbps,results.decompression_throughput_mbps,results.ks_p_value,results.ks_statistic,results.mse,results.original_size_bytes,results.psnr,results.q50_shift,results.q5_shift,results.q95_shift,results.q99_shift,results.rel_error_avg,results.rel_error_max,results.wasserstein_distance,system.host,system.timestamp,config.compressor_config.nthreads,config.compressor_config.quality,config.compressor_config.absErrorBound,config.compressor_config.blockSize,config.compressor_config.cmprAlgo,config.compressor_config.errorBoundMode,config.compressor_config.interpAlgo,config.compressor_config.interpAlpha,config.compressor_config.interpAnchorStride,config.compressor_config.interpBeta,config.compressor_config.interpDirection,config.compressor_config.l2normErrorBound,config.compressor_config.lorenzo,config.compressor_config.lorenzo2,config.compressor_config.openmp,config.compressor_config.psnrErrorBound,config.compressor_config.quantbinCnt,config.compressor_config.regression,config.compressor_config.regression2,config.compressor_config.relErrorBound,config.compressor_config.precision,config.compressor_config.rate,config.compressor_config.compressionLevel,config.compressor_config.truncBits
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.005003253929316,0.009999990463256002,2909800,3.655059337615967,224.5433807373047,191.82351684570312,6.49562380879848e-13,0.0032886117696760003,3.337023372296244e-05,10635492,64.43653106689453,0.0032449364662170002,0.008495330810546,0.005660057067871,0.004032611846923001,0.006230785045772001,1.0,0.005003253929316,x1000c0s1b0n0,2026-04-09 13:59:45,,,0.010000,128,3,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004813195671886,0.009627312421798,2928605,3.631589889526367,214.37188720703125,188.1347198486328,6.4385046773252075e-12,0.0031547248363490003,3.0889550544088706e-05,10635492,64.77201080322266,0.001972317695617,0.007400512695312,6.532669067382814e-05,0.005145549774169001,0.006022249348461001,1.0,0.004813195671886,x1000c0s1b0n0,2026-04-09 14:13:58,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004812063649296001,0.009624660015106,2931633,3.6278388500213623,212.8138885498047,188.916259765625,2.5515287105370977e-10,0.0029271841049190003,3.084515992668457e-05,10635492,64.77825927734375,0.002009004354476,0.008637428283691,0.001291751861572,0.00641918182373,0.006020174361765,1.0,0.004409173969179001,x1000c0s1b0n0,2026-04-09 14:13:57,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,4194304,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004810905549675001,0.009624660015106,2933753,3.625217199325561,209.22377014160156,190.4879913330078,5.338366637630543e-09,0.002724841237068,3.0831011827103794e-05,10635492,64.7802505493164,0.002009004354476,0.0075769424438470005,0.001291751861572,0.00641918182373,0.006018786691129,1.0,0.004145950544625,x1000c0s1b0n0,2026-04-09 14:13:56,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,2097152,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.0048082494176920005,0.009622752666473,2943265,3.61350131034851,218.47581481933594,196.52703857421875,6.775641850254033e-06,0.0021764859557150003,3.08068010781426e-05,10635492,64.78366088867188,0.00208856165409,0.001051902770996,0.003951549530029,0.0029878616333,0.006015617400407,1.0,0.003606878221035,x1000c0s1b0n0,2026-04-09 14:13:54,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004800068214535,0.009622752666473,2966097,3.585685729980468,217.7613983154297,195.56118774414062,0.086084760725498,0.001087665557861,3.073477273574099e-05,10635492,64.7938232421875,0.0021545290946960003,0.001051902770996,0.002192974090576,0.001382827758789,0.006009267177432,1.0,0.002187831094488,x1000c0s1b0n0,2026-04-09 14:13:53,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,524288,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004796103574335,0.009622693061828001,3007752,3.536026954650879,203.77325439453125,195.42080688476562,0.045232594013214,0.001193761825561,3.068708610953763e-05,10635492,64.80056762695312,0.002274170517921,0.0005216598510740001,0.0014071464538570001,0.0008544921875,0.006004382856190001,1.0,0.0017808221746230001,x1000c0s1b0n0,2026-04-09 14:13:52,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,262144,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004791304003447,0.009617805480957,3103547,3.426882743835449,178.9405059814453,189.0452117919922,0.11900059133768001,0.001030139625072,3.0611128750024363e-05,10635492,64.81133270263672,0.002482995390892,3.814697265625e-06,0.001656532287597,0.00033235549926700003,0.005999089218676,1.0,0.001646117423661,x1000c0s1b0n0,2026-04-09 14:13:50,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,131072,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004792346619069,0.009614467620849,3288355,3.234289407730102,152.52081298828125,181.47122192382812,0.46408367156982405,0.000737905502319,3.06050933431834e-05,10635492,64.81218719482422,0.0026314556598660004,0.000490188598632,1.0967254638671872e-05,0.00014638900756800002,0.005994577892124001,1.0,0.0015582687919950002,x1000c0s1b0n0,2026-04-09 14:13:49,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.0042157853022210005,0.009999990463256002,3369191,3.156690120697021,149.45269775390625,132.0763397216797,0.62162560224533,0.000653326511383,2.4778551960480403e-05,10635492,65.72936248779297,0.000180795788764,0.000111103057861,0.000130176544189,0.00011730194091700002,0.006779332645237001,184.56455993652344,0.00019099340715900002,x1000c0s1b0n0,2026-04-09 13:56:47,,,0.010000,128,2,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004215724300593001,0.009999990463256002,3387771,3.13937759399414,149.78067016601562,135.97238159179688,0.620932221412658,0.000653684139251,2.4778424631222155e-05,10635492,65.72938537597656,0.000179916620254,0.000114917755126,0.000130176544189,0.00011873245239200001,0.0067792339250440006,184.56455993652344,0.00019087723921900002,x1000c0s1b0n0,2026-04-09 13:56:45,,,0.010000,128,2,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004057870712131,0.009627223014831,3388013,3.139153242111206,131.57809448242188,119.83966064453125,0.665528893470764,0.000630736351013,2.295195554324891e-05,10635492,66.06192779541016,0.00027067959308600003,0.000152587890625,6.103515625e-05,8.535385131835939e-05,0.006443914026021001,171.43980407714844,0.00018553799600300001,x1000c0s1b0n0,2026-04-09 14:11:04,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.00405690446496,0.009624660015106,3407266,3.121415138244629,142.1131134033203,136.20591735839844,0.648722469806671,0.0006393790245050001,2.2935235392651524e-05,10635492,66.06509399414062,0.00032190978527,0.000159740447998,0.00010061264038000001,0.00013828277587800002,0.006607676856219001,315.46221923828125,0.00018523391918200003,x1000c0s1b0n0,2026-04-09 14:11:02,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,2097152,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.0040539549663660005,0.009622693061828001,3477635,3.058254241943359,136.85400390625,136.61874389648438,0.675023198127746,0.000625848770141,2.2913402062840763e-05,10635492,66.06922912597656,8.501112461090089e-05,0.00016975402832,1.811981201171875e-05,6.4849853515625e-05,0.006537085399031001,223.3633575439453,0.000185391589184,x1000c0s1b0n0,2026-04-09 14:10:58,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004048524424433,0.009622693061828001,3565480,2.9829061031341553,118.04435729980469,137.44020080566406,0.6662240028381341,0.0006303787231440001,2.2854044800624255e-05,10635492,66.08049011230469,2.2470951080322262e-05,0.000249862670898,5.769729614257813e-05,6.151199340820314e-05,0.006574955768883,223.3633575439453,0.00018436393293,x1000c0s1b0n0,2026-04-09 14:10:57,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,524288,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.004047292750328,0.009622693061828001,3726058,2.854354858398437,96.84988403320312,130.46897888183594,0.68669593334198,0.000619828701019,2.2822159735369493e-05,10635492,66.08656311035156,7.547438144683838e-05,0.000111579895019,9.202957153320314e-05,5.578994750976563e-05,0.006501625757664001,275.86639404296875,0.00018229726993,x1000c0s1b0n0,2026-04-09 14:10:55,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.001000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.0004998876247550001,0.0009999871253960001,4038439,2.633565187454223,123.14220428466797,109.6262435913086,0.9975429177284241,0.00034375488758000005,3.331776099457784e-07,10635492,84.44336700439453,0.0007550567388530001,0.000495433807373,0.000339984893798,3.24249267578125e-05,0.0007611477049060001,1.0,0.0004998876247550001,x1000c0s1b0n0,2026-04-09 14:00:11,,,0.001000,128,3,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.000481217139167,0.00096271932125,4058697,2.620420217514038,121.26615905761719,97.92302703857422,0.9983283877372741,0.00033510476350700005,3.087998265982605e-07,10635492,84.77336120605469,4.684925079345704e-05,0.00030136108398400003,6.532669067382814e-05,0.000630855560302,0.0007370328530660001,1.0,0.000481217139167,x1000c0s1b0n0,2026-04-09 14:14:26,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.00048085593152700004,0.0009624660015100001,4097688,2.595485925674438,127.27983093261719,111.5167236328125,0.9999784231185911,0.00026891380548400005,3.084291790855786e-07,10635492,84.778564453125,8.405745029449464e-05,0.00011777877807600002,0.0006332397460930001,0.000644207000732,0.0007366520003410001,1.0,0.00038047437556000004,x1000c0s1b0n0,2026-04-09 14:14:24,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,4194304,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.000480719580082,0.0009624660015100001,4136897,2.570886373519897,123.28196716308594,112.44266510009766,1.0,0.00021249055862400002,3.082259070197324e-07,10635492,84.78143310546875,8.405745029449464e-05,0.00022315979003900002,0.00010395050048800001,8.726119995117189e-05,0.0007363835466090001,1.0,0.000295634119538,x1000c0s1b0n0,2026-04-09 14:14:22,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,2097152,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.00048046786105200004,0.0009622573852530001,4254572,2.499779462814331,114.17986297607422,112.8078384399414,0.999999165534973,0.00023919343948300003,3.078777695009194e-07,10635492,84.78633880615234,0.00016476213932,0.00011777877807600002,0.000268459320068,8.726119995117189e-05,0.000735977489966,1.0,0.00027212937129600005,x1000c0s1b0n0,2026-04-09 14:14:20,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,1048576,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.00048023255658300005,0.0009622573852530001,4455193,2.387212514877319,88.65484619140625,102.6603012084961,1.0,0.00017262995243,3.074546270909195e-07,10635492,84.79232025146484,0.00017786026000900002,8.392333984375001e-05,0.00010395050048800001,6.580352783203125e-05,0.0007353401742870001,1.0,0.00014472795010000002,x1000c0s1b0n0,2026-04-09 14:14:19,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.000421624601585,0.0009999871253960001,4599933,2.312097072601318,84.72198486328125,79.80085754394531,1.0,6.622076034545898e-05,2.4779498630778097e-07,10635492,85.72920227050781,3.3542513847351074e-05,5.769729614257813e-05,1.1920928955078122e-05,2.5749206542968753e-05,0.000681197096128,32.828609466552734,3.044871118618175e-05,x1000c0s1b0n0,2026-04-09 13:57:23,,,0.001000,128,2,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.000405950646381,0.000962704420089,4624303,2.299912452697754,80.23518371582031,77.45571899414062,1.0,6.693601608276367e-05,2.2967871871060186e-07,10635492,86.05892181396484,3.144145011901855e-06,4.243850708007812e-05,1.9073486328125e-05,7.152557373046875e-06,0.0006602659123010001,14.43575668334961,2.9912660465925004e-05,x1000c0s1b0n0,2026-04-09 14:11:42,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.00040564010851000006,0.000962443649768,4761491,2.233647346496582,71.29080963134766,83.08077239990234,1.0,6.395578384399414e-05,2.293350149784601e-07,10635492,86.0654296875,2.947449684143066e-05,3.147125244140625e-05,2.336502075195312e-05,2.3841857910156253e-05,0.000654840492643,13.287087440490723,2.9917815481894653e-05,x1000c0s1b0n0,2026-04-09 14:11:39,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,2097152,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,0.00039967944030600005,0.0009622573852530001,5220928,2.037088394165039,61.807647705078125,84.90533447265625,1.0,6.246566772460939e-05,2.2586290526760422e-07,10635492,86.13167572021484,6.818771362304689e-05,1.9073486328125e-06,3.8623809814453125e-05,1.3351440429687502e-05,0.0006536196451630001,25.718284606933594,2.9686971174669455e-05,x1000c0s1b0n0,2026-04-09 14:11:34,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000100,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,4.997382347937674e-05,9.999424219131471e-05,5521639,1.926147699356079,74.5440444946289,56.44669723510742,1.0,4.588067531585694e-05,3.331116493754393e-09,10635492,104.44422912597656,4.494190216064454e-05,9.536743164062501e-05,6.008148193359376e-05,3.24249267578125e-05,8.138112025335431e-05,1.0,4.997382347937674e-05,x1000c0s1b0n0,2026-04-09 14:00:57,,,0.000100,128,3,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,4.808900121133775e-05,9.627267718315126e-05,5561626,1.912299036979675,65.75689697265625,57.15864944458008,1.0,4.4003129005432136e-05,3.084714705892111e-09,10635492,104.7779769897461,4.684925079345704e-05,8.344650268554689e-05,6.532669067382814e-05,5.340576171875001e-05,7.815809658495709e-05,1.0,4.808900121133775e-05,x1000c0s1b0n0,2026-04-09 14:15:15,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,3.941187969758175e-05,9.999424219131471e-05,6473184,1.6430078744888301,64.71454620361328,73.53878021240234,1.0,3.5353004932403564e-05,2.626983741649269e-09,10635492,105.47554779052734,4.494190216064454e-05,1.668930053710937e-05,6.008148193359376e-05,3.24249267578125e-05,6.722625403199345e-05,1.0,3.941187969758175e-05,x1000c0s1b0n0,2026-04-09 14:00:55,,,0.000100,128,3,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,3.7907018850091845e-05,9.624660015106203e-05,6507733,1.63428521156311,58.06861114501953,68.07762145996094,1.0,3.4600496292114265e-05,2.431059131779989e-09,10635492,105.81216430664062,5.0678849220275886e-05,2.4795532226562503e-05,5.578994750976563e-05,6.67572021484375e-05,6.450642104027793e-05,1.0,3.7907018850091845e-05,x1000c0s1b0n0,2026-04-09 14:15:12,,,0.001000,128,3,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,3.50298905686941e-05,9.999610483646394e-05,6895048,1.542482614517212,57.05691146850586,59.491085052490234,0.7853900194168091,7.569789886474609e-06,2.104229235300181e-09,10635492,106.43920135498047,1.6763806343078613e-05,3.814697265625e-06,1.430511474609375e-06,8.58306884765625e-06,6.454956746893004e-05,3.079545974731445,8.578777851653285e-06,x1000c0s1b0n0,2026-04-09 13:58:11,,,0.000100,128,2,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,3.309718522359617e-05,9.62689518928528e-05,6969345,1.526039004325866,53.498531341552734,60.41798400878906,0.8876823782920831,9.022653102874756e-06,1.9141432883174044e-09,10635492,106.85038757324219,1.196563243865966e-05,8.58306884765625e-06,8.106231689453125e-06,1.1920928955078122e-05,6.096213837736287e-05,2.117821931838989,8.3130053099012e-06,x1000c0s1b0n0,2026-04-09 14:12:31,,,0.001000,128,2,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,2.7608080927166153e-05,9.999796748161317e-05,7458181,1.426016926765442,42.353206634521484,66.31454467773438,0.7853900194168091,7.569789886474609e-06,1.648714165192188e-09,10635492,107.49867248535156,6.064772605895996e-06,5.7220458984375e-06,2.384185791015625e-06,4.76837158203125e-07,5.173150202608668e-05,2.053317785263061,7.578191798529588e-06,x1000c0s1b0n0,2026-04-09 13:54:13,,,0.000100,128,1,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,16777216,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,2.6096748115378435e-05,9.626150131225587e-05,7522683,1.413789749145507,41.42981719970703,69.09916687011719,0.8412156105041501,8.277595043182373e-06,1.501977431317414e-09,10635492,107.90348815917969,1.3053417205810542e-05,5.245208740234375e-06,6.198883056640625e-06,9.5367431640625e-07,4.885095040663146e-05,2.36364483833313,7.364269549725577e-06,x1000c0s1b0n0,2026-04-09 14:08:45,,,0.001000,128,1,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,2.187990867241751e-05,9.999796748161317e-05,8021651,1.325848221778869,39.23689270019531,83.04790496826172,0.7814649343490601,7.525086402893066e-06,1.3065358794861481e-09,10635492,108.5089111328125,8.255243301391602e-06,4.291534423828125e-06,4.76837158203125e-07,1.9073486328125e-06,4.2602659959811724e-05,2.053317785263061,6.7218152253190055e-06,x1000c0s1b0n0,2026-04-09 13:54:10,,,0.000100,128,1,0,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000000,,,,
AnalysisJetsAuxDyn.eta,8388608,sz3,,,,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/sz3-sweep.20260409_131903/results.jsonl,CollectionTree,2.070130540232639e-05,9.624660015106203e-05,8071468,1.317665100097656,36.824974060058594,82.78780364990234,0.7106106877326961,6.794929504394531e-06,1.1917147269002722e-09,10635492,108.90840148925781,3.1948089599609375e-05,2.86102294921875e-06,9.5367431640625e-07,1.9073486328125e-06,4.090494621777907e-05,1.417000412940979,6.53015422358294e-06,x1000c0s1b0n0,2026-04-09 14:08:42,,,0.001000,128,1,1,1,1.250000,-1,2.000000,0,0.000000,true,false,false,0.000000,65536,true,false,0.000010,,,,
AnalysisJetsAuxDyn.eta,16777216,zfpx,accuracy,,1.000000,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.13688184320926602,0.611937522888183,2026416,5.248425006866455,176.65573120117188,252.08779907226562,0.0,0.024308796972036,0.028649974614381003,10635492,35.09888458251953,0.011755064129829,0.010995388031005,0.06816005706787101,0.065967559814453,0.22098818421363803,9481.8671875,0.03202299028635,x1000c0s2b1n0,2026-04-09 13:28:33,,,,,,,,,,,,,,,,,,,,,16,8.000000,,
AnalysisJetsAuxDyn.eta,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.058697059750556,0.30830955505371005,2456712,4.329156875610352,176.22288513183594,251.02072143554688,0.0,0.011384896934032001,0.005652701016515001,10635492,42.14756393432617,0.011755064129829,0.051504611968994,0.025589942932128,0.034717559814453,0.08651752769947,8294.7587890625,0.019237451255321003,x1000c0s2b1n0,2026-04-09 13:33:45,,,,,,,,,,,,,,,,,,,,,8,8.000000,,
AnalysisJetsAuxDyn.eta,16777216,zfpx,precision,,0.000001,,DAOD_PHYSLITE.37019878._000009.pool.root.1,5,False,/eagle/UIC-HPC/amy/zfpx-sweep.20260409_131913/results.jsonl,CollectionTree,0.014677546918392001,0.075904369354248,3121472,3.407204151153564,172.60484313964844,245.91650390625,4.2239233517469067e-17,0.0038001090288160002,0.000353743438608,10635492,54.1832389831543,0.003942564129829,0.004629611968994,0.0021524429321280003,0.003467559814453,0.021433377638459,1776.66259765625,0.004564473871141,x1000c0s2b1n0,2026-04-09 13:34:00,,,,,,,,,,,,,,,,,,,,,10,8.000000,,
